from,to,capacity,length,fft,alpha,beta
1143,1156,13500,0.07,0.0125,0.1,1.5
1144,1157,11250,0.02,0.0125,0.1,1.5
1145,1157,4500,0.1,0.0125,0.1,1.5
1146,1115,9000,0.09,0.0125,0.1,1.5
1147,1115,11250,0.14,0.0125,0.1,1.5
1147,1159,9000,0.04,0.0125,0.1,1.5
1147,1172,11250,0.16,0.0125,0.1,1.5
1148,39,1.50E+06,0.27,0.0125,0.1,1.5
1148,1111,11250,0.1,0.0125,0.1,1.5
1148,1166,10500,0.05,0.0125,0.1,1.5
1149,39,1.50E+06,0.19,0.0125,0.1,1.5
1149,1129,13500,0.11,0.0125,0.1,1.5
1149,1166,13500,0.11,0.0125,0.1,1.5
1150,1151,13500,0.05,0.0125,0.1,1.5
1150,1167,13500,0.11,0.0125,0.1,1.5
1150,1196,11250,0.17,0.0125,0.1,1.5
1151,1150,13500,0.05,0.0125,0.1,1.5
1151,1152,13500,0.1,0.0125,0.1,1.5
1152,1151,13500,0.1,0.0125,0.1,1.5
1152,1153,13500,0.05,0.0125,0.1,1.5
1153,40,1.50E+06,0.3,0.0125,0.1,1.5
1153,1130,10500,0.05,0.0125,0.1,1.5
1153,1152,13500,0.05,0.0125,0.1,1.5
1153,1190,12000,0.1,0.0125,0.1,1.5
1154,1170,9000,0.05,0.0125,0.1,1.5
1155,1131,13500,0.08,0.0125,0.1,1.5
1155,1171,13500,0.1,0.0125,0.1,1.5
1156,10,1.50E+06,0.3,0.0125,0.1,1.5
1156,1109,11250,0.12,0.0125,0.1,1.5
1156,1143,13500,0.07,0.0125,0.1,1.5
1156,1192,9000,0.11,0.0125,0.1,1.5
1156,1607,7500,0.08,0.0125,0.1,1.5
1157,1128,11250,0.07,0.0125,0.1,1.5
1157,1161,4500,0.13,0.0125,0.1,1.5
1157,1186,11250,0.08,0.0125,0.1,1.5
1158,1175,9000,0.07,0.0125,0.1,1.5
1159,1147,9000,0.04,0.0125,0.1,1.5
1159,1188,9000,0.03,0.0125,0.1,1.5
1160,1133,4500,0.08,0.0125,0.1,1.5
1161,1135,9000,0.07,0.0125,0.1,1.5
1161,1169,4500,0.08,0.0125,0.1,1.5
1162,1163,11250,0.15,0.0125,0.1,1.5
1162,1181,11250,0.11,0.0125,0.1,1.5
1163,1162,11250,0.15,0.0125,0.1,1.5
1163,1182,11250,0.11,0.0125,0.1,1.5
1164,1088,9000,0.15,0.0125,0.1,1.5
1165,1078,10500,0.24,0.0125,0.1,1.5
1165,1136,9000,0.09,0.0125,0.1,1.5
1166,1148,7500,0.05,0.0125,0.1,1.5
1166,1149,13500,0.11,0.0125,0.1,1.5
1166,1170,10500,0.12,0.0125,0.1,1.5
1166,1189,13500,0.11,0.0125,0.1,1.5
1167,1150,13500,0.11,0.0125,0.1,1.5
1167,1195,13500,0.1,0.0125,0.1,1.5
1168,1097,13500,0.2,0.0125,0.1,1.5
1168,1164,9000,0.05,0.0125,0.1,1.5
1168,1232,13500,0.21,0.0125,0.1,1.5
1169,1137,11250,0.07,0.0125,0.1,1.5
1169,1173,4500,0.06,0.0125,0.1,1.5
1169,1198,11250,0.09,0.0125,0.1,1.5
1170,1132,10500,0.03,0.0125,0.1,1.5
1171,43,1.50E+06,0.26,0.0125,0.1,1.5
1171,1146,9000,0.08,0.0125,0.1,1.5
1171,1155,13500,0.1,0.0125,0.1,1.5
1171,1194,13500,0.06,0.0125,0.1,1.5
1171,1208,9000,0.12,0.0125,0.1,1.5
1172,1132,10500,0.02,0.0125,0.1,1.5
1172,1147,11250,0.16,0.0125,0.1,1.5
1173,1185,4500,0.1,0.0125,0.1,1.5
1174,1131,11250,0.12,0.0125,0.1,1.5
1174,1136,4500,0.16,0.0125,0.1,1.5
1174,1208,4500,0.16,0.0125,0.1,1.5
1174,1209,11250,0.09,0.0125,0.1,1.5
1175,1184,9000,0.02,0.0125,0.1,1.5
1175,1203,11250,0.35,0.0125,0.1,1.5
1175,1204,9000,0.09,0.0125,0.1,1.5
1176,1160,4500,0.05,0.0125,0.1,1.5
1177,1197,4500,0.04,0.0125,0.1,1.5
1178,1165,4500,0.07,0.0125,0.1,1.5
1178,1256,9000,0.23,0.0125,0.1,1.5
1179,1165,9000,0.06,0.0125,0.1,1.5
1179,1215,10500,0.09,0.0125,0.1,1.5
1180,1139,16500,0.14,0.0125,0.1,1.5
1180,1252,16500,0.25,0.0125,0.1,1.5
1181,1162,11250,0.11,0.0125,0.1,1.5
1181,1201,11250,0.16,0.0125,0.1,1.5
1182,1141,11250,0.23,0.0125,0.1,1.5
1182,1163,11250,0.11,0.0125,0.1,1.5
1182,1202,11250,0.07,0.0125,0.1,1.5
1183,1140,30000,0.14,0.0125,0.1,1.5
1183,1219,30000,0.11,0.0125,0.1,1.5
1184,1156,10500,0.15,0.0125,0.1,1.5
1184,1212,10500,0.09,0.0125,0.1,1.5
1184,1606,22500,0.07,0.0125,0.1,1.5
1185,1197,4500,0.13,0.0125,0.1,1.5
1186,1157,11250,0.08,0.0125,0.1,1.5
1186,1179,4500,0.17,0.0125,0.1,1.5
1186,1205,11250,0.05,0.0125,0.1,1.5
1187,1165,10500,0.05,0.0125,0.1,1.5
1188,1159,9000,0.03,0.0125,0.1,1.5
1188,1199,9000,0.06,0.0125,0.1,1.5
1189,1132,10500,0.04,0.0125,0.1,1.5
1189,1166,13500,0.11,0.0125,0.1,1.5
1189,1224,13500,0.18,0.0125,0.1,1.5
1190,36,1.50E+06,1.25,0.0125,0.1,1.5
1190,1153,12000,0.1,0.0125,0.1,1.5
1190,1225,12000,0.1,0.0125,0.1,1.5
1191,1214,9000,0.09,0.0125,0.1,1.5
1192,1210,9000,0.05,0.0125,0.1,1.5
1193,1161,9000,0.07,0.0125,0.1,1.5
1193,1186,4500,0.09,0.0125,0.1,1.5
1194,1171,13500,0.06,0.0125,0.1,1.5
1194,1211,13500,0.08,0.0125,0.1,1.5
1195,1167,13500,0.1,0.0125,0.1,1.5
1195,1206,11250,0.03,0.0125,0.1,1.5
1196,1150,11250,0.17,0.0125,0.1,1.5
1196,1225,11250,0.11,0.0125,0.1,1.5
1196,1226,11250,0.1,0.0125,0.1,1.5
1197,10,1.50E+06,0.18,0.0125,0.1,1.5
1197,1207,4500,0.08,0.0125,0.1,1.5
1197,1217,4500,0.06,0.0125,0.1,1.5
1198,1169,11250,0.09,0.0125,0.1,1.5
1198,1193,4500,0.09,0.0125,0.1,1.5
1198,1239,11250,0.11,0.0125,0.1,1.5
1199,1188,9000,0.06,0.0125,0.1,1.5
1199,1211,9000,0.04,0.0125,0.1,1.5
1200,1068,16500,0.4,0.0125,0.1,1.5
1201,1181,11250,0.16,0.0125,0.1,1.5
1201,1234,11250,0.22,0.0125,0.1,1.5
1202,1182,11250,0.07,0.0125,0.1,1.5
1202,1253,11250,0.16,0.0125,0.1,1.5
1203,1101,11250,0.29,0.0125,0.1,1.5
1203,1175,11250,0.35,0.0125,0.1,1.5
1203,1216,11250,0.26,0.0125,0.1,1.5
1203,1233,11250,0.1,0.0125,0.1,1.5
1204,15,1.50E+06,0.1,0.0125,0.1,1.5
1204,1228,9000,0.06,0.0125,0.1,1.5
1205,1186,11250,0.05,0.0125,0.1,1.5
1205,1222,11250,0.05,0.0125,0.1,1.5
1206,1195,11250,0.03,0.0125,0.1,1.5
1206,1247,11250,0.2,0.0125,0.1,1.5
1206,1282,11250,0.25,0.0125,0.1,1.5
1207,10,1.50E+06,0.11,0.0125,0.1,1.5
1207,1176,4500,0.07,0.0125,0.1,1.5
1207,1227,4500,0.14,0.0125,0.1,1.5
1208,1174,4500,0.16,0.0125,0.1,1.5
1208,1243,4500,0.15,0.0125,0.1,1.5
1208,1244,9000,0.11,0.0125,0.1,1.5
1209,1174,11250,0.09,0.0125,0.1,1.5
1209,1178,4500,0.12,0.0125,0.1,1.5
1209,1242,11250,0.14,0.0125,0.1,1.5
1210,1229,9000,0.07,0.0125,0.1,1.5
1211,1194,13500,0.08,0.0125,0.1,1.5
1211,1199,9000,0.04,0.0125,0.1,1.5
1211,1223,13500,0.06,0.0125,0.1,1.5
1211,1243,9000,0.12,0.0125,0.1,1.5
1212,15,1.50E+06,0.12,0.0125,0.1,1.5
1212,1184,10500,0.09,0.0125,0.1,1.5
1212,1246,10500,0.08,0.0125,0.1,1.5
1213,1193,9000,0.08,0.0125,0.1,1.5
1214,1216,9000,0.08,0.0125,0.1,1.5
1214,1220,11250,0.08,0.0125,0.1,1.5
1214,1236,9000,0.06,0.0125,0.1,1.5
1215,1261,10500,0.11,0.0125,0.1,1.5
1216,1164,9000,0.21,0.0125,0.1,1.5
1216,1203,11250,0.26,0.0125,0.1,1.5
1216,1214,9000,0.08,0.0125,0.1,1.5
1217,1238,4500,0.05,0.0125,0.1,1.5
1218,1304,16500,0.32,0.0125,0.1,1.5
1219,1183,30000,0.11,0.0125,0.1,1.5
1219,1231,30000,0.05,0.0125,0.1,1.5
1220,1214,11250,0.08,0.0125,0.1,1.5
1220,1235,11250,0.45,0.0125,0.1,1.5
1221,1198,4500,0.14,0.0125,0.1,1.5
1222,1205,11250,0.05,0.0125,0.1,1.5
1222,1241,11250,0.05,0.0125,0.1,1.5
1223,1211,13500,0.06,0.0125,0.1,1.5
1223,1230,13500,0.07,0.0125,0.1,1.5
1223,1257,9000,0.09,0.0125,0.1,1.5
1224,41,1.50E+06,0.33,0.0125,0.1,1.5
1224,1189,13500,0.18,0.0125,0.1,1.5
1224,1223,9000,0.1,0.0125,0.1,1.5
1224,1230,13500,0.04,0.0125,0.1,1.5
1225,1190,12000,0.1,0.0125,0.1,1.5
1225,1196,11250,0.11,0.0125,0.1,1.5
1225,1259,12000,0.11,0.0125,0.1,1.5
1226,1196,11250,0.1,0.0125,0.1,1.5
1226,1247,11250,0.07,0.0125,0.1,1.5
1226,1259,11250,0.14,0.0125,0.1,1.5
1227,1143,9000,0.23,0.0125,0.1,1.5
1227,1229,4500,0.09,0.0125,0.1,1.5
1228,1250,9000,0.04,0.0125,0.1,1.5
1229,1237,4500,0.13,0.0125,0.1,1.5
1229,1263,9000,0.08,0.0125,0.1,1.5
1230,1223,13500,0.07,0.0125,0.1,1.5
1230,1224,13500,0.04,0.0125,0.1,1.5
1230,1245,13500,0.04,0.0125,0.1,1.5
1230,1257,13500,0.05,0.0125,0.1,1.5
1231,1219,30000,0.05,0.0125,0.1,1.5
1231,1251,30000,0.05,0.0125,0.1,1.5
1232,1168,13500,0.21,0.0125,0.1,1.5
1232,1279,9000,0.1,0.0125,0.1,1.5
1232,1317,13500,0.21,0.0125,0.1,1.5
1233,1203,11250,0.1,0.0125,0.1,1.5
1233,1273,11250,0.1,0.0125,0.1,1.5
1234,18,1.50E+06,0.43,0.0125,0.1,1.5
1234,1201,11250,0.22,0.0125,0.1,1.5
1234,1269,11250,0.22,0.0125,0.1,1.5
1235,1124,11250,0.32,0.0125,0.1,1.5
1235,1220,11250,0.45,0.0125,0.1,1.5
1235,1264,11250,0.08,0.0125,0.1,1.5
1236,1279,9000,0.11,0.0125,0.1,1.5
1237,1184,9000,0.16,0.0125,0.1,1.5
1237,1246,4500,0.08,0.0125,0.1,1.5
1237,1265,9000,0.1,0.0125,0.1,1.5
1238,1221,4500,0.16,0.0125,0.1,1.5
1239,10,1.50E+06,0.48,0.0125,0.1,1.5
1239,1198,11250,0.11,0.0125,0.1,1.5
1239,1260,11250,0.06,0.0125,0.1,1.5
1240,9,1.50E+06,0.11,0.0125,0.1,1.5
1240,1213,9000,0.07,0.0125,0.1,1.5
1241,9,1.50E+06,0.07,0.0125,0.1,1.5
1241,1222,11250,0.05,0.0125,0.1,1.5
1241,1306,11250,0.17,0.0125,0.1,1.5
1242,43,1.50E+06,0.22,0.0125,0.1,1.5
1242,1209,11250,0.14,0.0125,0.1,1.5
1242,1266,4500,0.17,0.0125,0.1,1.5
1242,1267,11250,0.08,0.0125,0.1,1.5
1243,1208,4500,0.15,0.0125,0.1,1.5
1243,1211,9000,0.12,0.0125,0.1,1.5
1243,1262,9000,0.08,0.0125,0.1,1.5
1244,1209,4500,0.16,0.0125,0.1,1.5
1244,1266,9000,0.11,0.0125,0.1,1.5
1245,1230,13500,0.04,0.0125,0.1,1.5
1245,1258,13500,0.07,0.0125,0.1,1.5
1246,1212,10500,0.08,0.0125,0.1,1.5
1246,1237,4500,0.08,0.0125,0.1,1.5
1246,1250,9000,0.03,0.0125,0.1,1.5
1246,1275,10500,0.09,0.0125,0.1,1.5
1247,1206,11250,0.2,0.0125,0.1,1.5
1247,1226,11250,0.07,0.0125,0.1,1.5
1247,1362,11250,0.25,0.0125,0.1,1.5
1248,1219,9000,0.16,0.0125,0.1,1.5
1248,1235,11250,0.06,0.0125,0.1,1.5
1249,1207,4500,0.12,0.0125,0.1,1.5
1249,1238,4500,0.1,0.0125,0.1,1.5
1250,1246,9000,0.03,0.0125,0.1,1.5
1250,1274,9000,0.07,0.0125,0.1,1.5
1251,1231,30000,0.05,0.0125,0.1,1.5
1251,1292,30000,0.1,0.0125,0.1,1.5
1252,1180,16500,0.25,0.0125,0.1,1.5
1252,1268,16500,0.05,0.0125,0.1,1.5
1253,1202,11250,0.16,0.0125,0.1,1.5
1253,1272,11250,0.16,0.0125,0.1,1.5
1253,1321,11250,0.16,0.0125,0.1,1.5
1254,10,1.50E+06,0.12,0.0125,0.1,1.5
1254,1255,4500,0.06,0.0125,0.1,1.5
1255,1227,9000,0.1,0.0125,0.1,1.5
1255,1249,4500,0.11,0.0125,0.1,1.5
1256,1187,10500,0.21,0.0125,0.1,1.5
1256,1267,9000,0.11,0.0125,0.1,1.5
1256,1277,9000,0.05,0.0125,0.1,1.5
1257,1230,13500,0.05,0.0125,0.1,1.5
1257,1301,13500,0.19,0.0125,0.1,1.5
1258,1245,13500,0.07,0.0125,0.1,1.5
1258,1282,13500,0.08,0.0125,0.1,1.5
1259,1225,12000,0.11,0.0125,0.1,1.5
1259,1226,11250,0.14,0.0125,0.1,1.5
1259,1363,12000,0.21,0.0125,0.1,1.5
1259,1472,12000,0.18,0.0125,0.1,1.5
1260,1239,11250,0.06,0.0125,0.1,1.5
1260,1299,11250,0.1,0.0125,0.1,1.5
1261,1280,10500,0.06,0.0125,0.1,1.5
1262,1243,9000,0.08,0.0125,0.1,1.5
1262,1284,9000,0.03,0.0125,0.1,1.5
1263,1254,4500,0.03,0.0125,0.1,1.5
1263,1276,9000,0.03,0.0125,0.1,1.5
1264,1235,11250,0.08,0.0125,0.1,1.5
1264,1303,11250,0.07,0.0125,0.1,1.5
1265,1237,9000,0.1,0.0125,0.1,1.5
1265,1263,4500,0.1,0.0125,0.1,1.5
1265,1275,4500,0.15,0.0125,0.1,1.5
1266,43,1.50E+06,0.09,0.0125,0.1,1.5
1266,1331,9000,0.09,0.0125,0.1,1.5
1267,1113,11250,0.08,0.0125,0.1,1.5
1267,1242,11250,0.08,0.0125,0.1,1.5
1267,1330,9000,0.15,0.0125,0.1,1.5
1268,1252,16500,0.05,0.0125,0.1,1.5
1268,1269,11250,0.05,0.0125,0.1,1.5
1268,1319,16500,0.14,0.0125,0.1,1.5
1268,1348,11250,0.16,0.0125,0.1,1.5
1269,1234,11250,0.22,0.0125,0.1,1.5
1269,1268,11250,0.05,0.0125,0.1,1.5
1270,1271,11250,0.05,0.0125,0.1,1.5
1270,1281,11250,0.14,0.0125,0.1,1.5
1271,1270,11250,0.05,0.0125,0.1,1.5
1271,1272,11250,0.1,0.0125,0.1,1.5
1271,1320,11250,0.1,0.0125,0.1,1.5
1272,1253,11250,0.16,0.0125,0.1,1.5
1272,1271,11250,0.1,0.0125,0.1,1.5
1273,15,1.50E+06,0.21,0.0125,0.1,1.5
1273,1233,11250,0.1,0.0125,0.1,1.5
1273,1250,11250,0.26,0.0125,0.1,1.5
1273,1290,11250,0.24,0.0125,0.1,1.5
1274,1340,9000,0.14,0.0125,0.1,1.5
1275,1246,10500,0.09,0.0125,0.1,1.5
1275,1265,4500,0.15,0.0125,0.1,1.5
1275,1371,10500,0.19,0.0125,0.1,1.5
1276,1294,9000,0.05,0.0125,0.1,1.5
1277,1256,10500,0.05,0.0125,0.1,1.5
1277,1300,9000,0.07,0.0125,0.1,1.5
1278,1302,13500,0.07,0.0125,0.1,1.5
1278,1335,9000,0.14,0.0125,0.1,1.5
1279,1344,9000,0.14,0.0125,0.1,1.5
1280,1310,7500,0.08,0.0125,0.1,1.5
1281,1270,11250,0.14,0.0125,0.1,1.5
1281,1288,11250,0.05,0.0125,0.1,1.5
1282,1206,11250,0.25,0.0125,0.1,1.5
1282,1258,13500,0.08,0.0125,0.1,1.5
1282,1311,13500,0.14,0.0125,0.1,1.5
1282,1335,11250,0.14,0.0125,0.1,1.5
1283,1255,9000,0.05,0.0125,0.1,1.5
1284,1262,9000,0.03,0.0125,0.1,1.5
1284,1301,9000,0.04,0.0125,0.1,1.5
1287,1288,11250,0.07,0.0125,0.1,1.5
1287,1307,11250,0.14,0.0125,0.1,1.5
1288,18,1.50E+06,0.24,0.0125,0.1,1.5
1288,1281,11250,0.05,0.0125,0.1,1.5
1288,1287,11250,0.07,0.0125,0.1,1.5
1290,1005,9000,0.1,0.0125,0.1,1.5
1290,1273,11250,0.24,0.0125,0.1,1.5
1291,1283,9000,0.04,0.0125,0.1,1.5
1291,1295,13500,0.05,0.0125,0.1,1.5
1291,1296,13500,0.1,0.0125,0.1,1.5
1292,1251,30000,0.1,0.0125,0.1,1.5
1292,1350,30000,0.1,0.0125,0.1,1.5
1293,1265,9000,0.07,0.0125,0.1,1.5
1293,1294,13500,0.1,0.0125,0.1,1.5
1293,1305,13500,0.11,0.0125,0.1,1.5
1294,1293,13500,0.1,0.0125,0.1,1.5
1294,1295,13500,0.05,0.0125,0.1,1.5
1294,1323,9000,0.05,0.0125,0.1,1.5
1295,1291,13500,0.05,0.0125,0.1,1.5
1295,1294,13500,0.05,0.0125,0.1,1.5
1296,1291,13500,0.1,0.0125,0.1,1.5
1296,1297,13500,0.15,0.0125,0.1,1.5
1297,1296,13500,0.15,0.0125,0.1,1.5
1297,1309,13500,0.09,0.0125,0.1,1.5
1299,1260,11250,0.1,0.0125,0.1,1.5
1299,1327,9000,0.05,0.0125,0.1,1.5
1300,1277,10500,0.07,0.0125,0.1,1.5
1300,1339,11250,0.05,0.0125,0.1,1.5
1301,43,1.50E+06,0.18,0.0125,0.1,1.5
1301,1257,13500,0.19,0.0125,0.1,1.5
1301,1284,9000,0.04,0.0125,0.1,1.5
1301,1609,13500,0.03,0.0125,0.1,1.5
1302,1278,13500,0.07,0.0125,0.1,1.5
1302,1334,13500,0.11,0.0125,0.1,1.5
1303,1264,11250,0.07,0.0125,0.1,1.5
1303,1337,11250,0.05,0.0125,0.1,1.5
1304,1200,16500,0.36,0.0125,0.1,1.5
1304,1318,9000,0.05,0.0125,0.1,1.5
1304,1377,14250,0.18,0.0125,0.1,1.5
1305,1293,13500,0.11,0.0125,0.1,1.5
1305,1340,13500,0.14,0.0125,0.1,1.5
1306,1240,9000,0.17,0.0125,0.1,1.5
1306,1328,7500,0.03,0.0125,0.1,1.5
1307,1287,11250,0.14,0.0125,0.1,1.5
1307,1336,11250,0.1,0.0125,0.1,1.5
1308,1304,9000,0.06,0.0125,0.1,1.5
1309,1297,13500,0.09,0.0125,0.1,1.5
1309,1312,13500,0.08,0.0125,0.1,1.5
1309,1341,9000,0.05,0.0125,0.1,1.5
1310,9,1.50E+06,0.23,0.0125,0.1,1.5
1310,1328,9000,0.1,0.0125,0.1,1.5
1311,1282,13500,0.14,0.0125,0.1,1.5
1311,1362,13500,0.09,0.0125,0.1,1.5
1312,1309,13500,0.08,0.0125,0.1,1.5
1312,1314,13500,0.07,0.0125,0.1,1.5
1313,1326,13500,0.15,0.0125,0.1,1.5
1313,1341,13500,0.09,0.0125,0.1,1.5
1314,1312,13500,0.07,0.0125,0.1,1.5
1314,1327,13500,0.06,0.0125,0.1,1.5
1315,1290,9000,0.05,0.0125,0.1,1.5
1316,1322,13500,0.05,0.0125,0.1,1.5
1316,1323,13500,0.1,0.0125,0.1,1.5
1317,1232,13500,0.21,0.0125,0.1,1.5
1317,1374,13500,0.1,0.0125,0.1,1.5
1318,1346,9000,0.05,0.0125,0.1,1.5
1319,1268,16500,0.14,0.0125,0.1,1.5
1319,1308,9000,0.05,0.0125,0.1,1.5
1319,1346,16500,0.11,0.0125,0.1,1.5
1320,18,1.50E+06,0.35,0.0125,0.1,1.5
1320,1271,11250,0.1,0.0125,0.1,1.5
1320,1390,11250,0.16,0.0125,0.1,1.5
1321,1253,11250,0.16,0.0125,0.1,1.5
1321,1391,11250,0.16,0.0125,0.1,1.5
1322,1316,13500,0.05,0.0125,0.1,1.5
1322,1338,13500,0.07,0.0125,0.1,1.5
1323,1294,9000,0.05,0.0125,0.1,1.5
1323,1316,13500,0.1,0.0125,0.1,1.5
1323,1324,13500,0.05,0.0125,0.1,1.5
1323,1412,11250,0.2,0.0125,0.1,1.5
1324,1323,13500,0.05,0.0125,0.1,1.5
1324,1325,13500,0.1,0.0125,0.1,1.5
1325,1324,13500,0.1,0.0125,0.1,1.5
1325,1326,13500,0.05,0.0125,0.1,1.5
1326,11,1.50E+06,1.45,0.0125,0.1,1.5
1326,1313,13500,0.15,0.0125,0.1,1.5
1326,1325,13500,0.05,0.0125,0.1,1.5
1327,10,1.50E+06,0.57,0.0125,0.1,1.5
1327,1299,9000,0.05,0.0125,0.1,1.5
1327,1314,13500,0.06,0.0125,0.1,1.5
1327,1328,13500,0.1,0.0125,0.1,1.5
1328,1306,7500,0.03,0.0125,0.1,1.5
1328,1327,13500,0.1,0.0125,0.1,1.5
1328,1329,13500,0.2,0.0125,0.1,1.5
1329,1328,13500,0.2,0.0125,0.1,1.5
1329,1330,13500,0.15,0.0125,0.1,1.5
1330,1113,11250,0.15,0.0125,0.1,1.5
1330,1329,13500,0.15,0.0125,0.1,1.5
1330,1331,13500,0.08,0.0125,0.1,1.5
1331,1330,13500,0.08,0.0125,0.1,1.5
1331,1608,13500,0.06,0.0125,0.1,1.5
1332,1333,13500,0.04,0.0125,0.1,1.5
1332,1360,13500,0.12,0.0125,0.1,1.5
1333,1332,13500,0.04,0.0125,0.1,1.5
1333,1334,13500,0.05,0.0125,0.1,1.5
1333,1345,11250,0.04,0.0125,0.1,1.5
1333,1609,9000,0.04,0.0125,0.1,1.5
1334,1302,13500,0.11,0.0125,0.1,1.5
1334,1333,13500,0.05,0.0125,0.1,1.5
1335,1278,9000,0.14,0.0125,0.1,1.5
1335,1368,11250,0.09,0.0125,0.1,1.5
1336,1307,11250,0.1,0.0125,0.1,1.5
1336,1349,11250,0.17,0.0125,0.1,1.5
1337,1303,11250,0.05,0.0125,0.1,1.5
1337,1378,11250,0.13,0.0125,0.1,1.5
1338,1322,13500,0.07,0.0125,0.1,1.5
1338,1382,13500,0.2,0.0125,0.1,1.5
1339,1300,11250,0.05,0.0125,0.1,1.5
1339,1383,11250,0.08,0.0125,0.1,1.5
1340,1305,13500,0.14,0.0125,0.1,1.5
1340,1352,13500,0.07,0.0125,0.1,1.5
1341,1313,13500,0.09,0.0125,0.1,1.5
1341,1343,13500,0.09,0.0125,0.1,1.5
1341,1469,11250,0.33,0.0125,0.1,1.5
1342,1343,13500,0.07,0.0125,0.1,1.5
1342,1353,13500,0.06,0.0125,0.1,1.5
1343,11,1.50E+06,1.46,0.0125,0.1,1.5
1343,1341,13500,0.09,0.0125,0.1,1.5
1343,1342,13500,0.07,0.0125,0.1,1.5
1344,1351,11250,0.14,0.0125,0.1,1.5
1344,1380,9000,0.07,0.0125,0.1,1.5
1345,1361,9000,0.06,0.0125,0.1,1.5
1345,1386,11250,0.08,0.0125,0.1,1.5
1346,1319,16500,0.11,0.0125,0.1,1.5
1346,1365,16500,0.05,0.0125,0.1,1.5
1346,1367,9000,0.06,0.0125,0.1,1.5
1347,1319,9000,0.05,0.0125,0.1,1.5
1348,1268,11250,0.16,0.0125,0.1,1.5
1348,1349,11250,0.05,0.0125,0.1,1.5
1349,1336,11250,0.17,0.0125,0.1,1.5
1349,1348,11250,0.05,0.0125,0.1,1.5
1350,1292,30000,0.1,0.0125,0.1,1.5
1350,1398,30000,0.1,0.0125,0.1,1.5
1351,1344,11250,0.14,0.0125,0.1,1.5
1351,1366,11250,0.14,0.0125,0.1,1.5
1352,1340,13500,0.07,0.0125,0.1,1.5
1352,1393,13500,0.18,0.0125,0.1,1.5
1353,1327,9000,0.05,0.0125,0.1,1.5
1353,1342,13500,0.06,0.0125,0.1,1.5
1353,1354,13500,0.1,0.0125,0.1,1.5
1353,1490,11250,0.35,0.0125,0.1,1.5
1354,1353,13500,0.1,0.0125,0.1,1.5
1354,1355,13500,0.1,0.0125,0.1,1.5
1355,1354,13500,0.1,0.0125,0.1,1.5
1355,1356,13500,0.05,0.0125,0.1,1.5
1356,1355,13500,0.05,0.0125,0.1,1.5
1356,1357,13500,0.06,0.0125,0.1,1.5
1357,1356,13500,0.06,0.0125,0.1,1.5
1357,1358,13500,0.09,0.0125,0.1,1.5
1357,1384,9000,0.05,0.0125,0.1,1.5
1358,1357,13500,0.09,0.0125,0.1,1.5
1358,1359,13500,0.05,0.0125,0.1,1.5
1359,1358,13500,0.05,0.0125,0.1,1.5
1359,1360,13500,0.1,0.0125,0.1,1.5
1359,1414,9000,0.15,0.0125,0.1,1.5
1360,1332,13500,0.12,0.0125,0.1,1.5
1360,1359,13500,0.1,0.0125,0.1,1.5
1361,1334,9000,0.05,0.0125,0.1,1.5
1362,1311,13500,0.09,0.0125,0.1,1.5
1362,1385,13500,0.11,0.0125,0.1,1.5
1362,1387,11250,0.14,0.0125,0.1,1.5
1363,1259,12000,0.21,0.0125,0.1,1.5
1363,1385,12000,0.09,0.0125,0.1,1.5
1364,49,1.50E+06,0.75,0.0125,0.1,1.5
1364,1436,12000,0.25,0.0125,0.1,1.5
1364,1472,12000,0.18,0.0125,0.1,1.5
1365,1346,16500,0.05,0.0125,0.1,1.5
1365,1375,16500,0.11,0.0125,0.1,1.5
1365,1376,13500,0.06,0.0125,0.1,1.5
1366,17,1.50E+06,0.75,0.0125,0.1,1.5
1366,1351,11250,0.14,0.0125,0.1,1.5
1366,1372,11250,0.13,0.0125,0.1,1.5
1367,1377,9000,0.06,0.0125,0.1,1.5
1368,1396,11250,0.09,0.0125,0.1,1.5
1369,42,1.50E+06,0.32,0.0125,0.1,1.5
1369,1361,9000,0.07,0.0125,0.1,1.5
1370,42,1.50E+06,0.26,0.0125,0.1,1.5
1370,1311,11250,0.15,0.0125,0.1,1.5
1370,1335,9000,0.12,0.0125,0.1,1.5
1371,1275,10500,0.19,0.0125,0.1,1.5
1371,1394,7500,0.06,0.0125,0.1,1.5
1372,1366,11250,0.13,0.0125,0.1,1.5
1372,1379,11250,0.13,0.0125,0.1,1.5
1373,1371,9000,0.05,0.0125,0.1,1.5
1374,1317,13500,0.1,0.0125,0.1,1.5
1374,1450,13500,0.2,0.0125,0.1,1.5
1375,1365,16500,0.11,0.0125,0.1,1.5
1375,1388,16500,0.11,0.0125,0.1,1.5
1376,1365,13500,0.06,0.0125,0.1,1.5
1376,1389,13500,0.07,0.0125,0.1,1.5
1377,1304,14250,0.18,0.0125,0.1,1.5
1377,1347,9000,0.05,0.0125,0.1,1.5
1377,1408,13500,0.14,0.0125,0.1,1.5
1378,1248,11250,0.28,0.0125,0.1,1.5
1378,1337,11250,0.13,0.0125,0.1,1.5
1378,1379,11250,0.2,0.0125,0.1,1.5
1379,1372,11250,0.13,0.0125,0.1,1.5
1379,1378,11250,0.2,0.0125,0.1,1.5
1380,1374,9000,0.05,0.0125,0.1,1.5
1380,1405,9000,0.1,0.0125,0.1,1.5
1381,1315,9000,0.11,0.0125,0.1,1.5
