from,to,demand
24,240,300
24,244,300
25,2,300
25,3,600
25,5,300
25,6,300
25,8,300
25,9,300
25,10,600
25,12,300
25,16,300
25,19,1500.000001
25,20,900
25,22,900
25,26,5400
25,27,900
25,29,1200
25,30,300
25,33,300
25,34,900
25,40,300
25,41,1500.000001
25,45,1200
25,48,300
25,52,300
25,65,600
25,66,300
25,69,300
25,70,900
25,71,300
25,72,900
25,74,600
25,75,300
25,85,300
25,114,2400
25,157,300
25,158,2700
25,159,900
25,160,300
25,162,300
25,164,300
25,167,300
25,168,1500.000001
25,169,1800
25,170,1200
25,171,300
25,174,1200
25,175,600
25,176,300
25,178,300
25,180,2400
25,181,900
25,183,1200
25,184,2400
25,185,7800
25,190,600
25,191,900
25,192,900
25,193,10500
25,194,4200
25,195,10800
25,196,12600
25,197,6900
25,198,3900
25,199,2400
25,200,900
25,201,5400
25,202,300
25,203,2400
25,204,1500.000001
25,205,1200
25,206,4800
25,207,6000
25,208,300
25,209,300
25,210,3900
25,211,1200
25,212,600
25,213,900
25,214,900
25,215,600
25,216,1200
25,217,900
25,218,1500.000001
25,219,300
25,220,9000
25,222,900
25,224,1500.000001
25,225,300
25,226,1200
25,229,3000
25,230,6000
25,231,46200.00001
25,232,13200
25,233,9600
25,234,900
25,235,2700
25,236,300
25,237,900
25,238,600
25,239,300
25,240,900
25,243,300
25,244,600
25,245,300
26,1,600
26,2,300
26,3,900
26,4,300
26,5,300
26,8,600
26,9,300
26,10,600
26,11,300
26,17,300
26,18,300
26,20,600
26,21,900
26,22,4800
26,23,600
26,24,300
26,25,1800
26,27,13800
26,28,1500.000001
26,29,1200
26,34,3300
26,37,300
26,38,900
26,39,300
26,40,600
26,41,1800
26,43,300
26,45,600
26,48,600
26,53,300
26,57,300
26,65,300
26,66,600
26,69,900
26,70,1200
26,71,300
26,72,2400
26,73,300
26,74,300
26,75,600
26,76,300
26,80,300
26,90,300
26,93,600
26,116,2400
26,156,300
26,157,300
26,158,600
26,159,1200
26,162,600
26,163,600
26,167,1200
26,168,1200
26,169,1800
26,170,1200
26,172,300
26,173,300
26,174,1800
26,175,1500.000001
26,176,900
26,179,300
26,180,7800
26,181,900
26,183,1500.000001
26,184,1800
26,185,6900
26,188,600
26,190,1200
26,191,2400
26,192,3000
26,193,15000.00001
26,194,6600
26,195,15000.00001
26,196,18000
26,197,9600
26,198,6000
26,199,2700
26,200,1500.000001
26,201,6300
26,203,5100
26,204,4200
26,205,1200
26,206,10200
26,207,12600
26,208,300
26,209,900
26,210,5400
26,211,1500.000001
26,212,600
26,213,1800
26,214,900
26,215,300
26,216,1500.000001
26,217,1800
26,218,2400
26,220,15300
26,221,300
26,222,300
26,224,3300
26,225,300
26,226,1200
26,227,300
26,228,300
26,229,2700
26,230,3300
26,231,17700
26,232,13800
26,233,22200
26,234,2700
26,235,6600
26,236,600
26,237,2700
26,238,900
26,239,600
26,240,900
26,242,300
26,244,1500.000001
26,245,600
27,1,600
27,2,300
27,3,300
27,5,300
27,10,300
27,11,300
27,20,600
27,21,900
27,22,4800
27,23,300
27,24,300
27,25,1500.000001
27,26,35700
27,28,1800
27,29,1800
27,30,300
27,34,1800
27,37,300
27,38,600
27,40,300
27,41,900
27,43,300
27,45,600
27,48,300
27,52,300
27,60,300
27,69,600
27,70,600
27,71,300
27,72,1200
27,74,300
27,75,300
27,84,300
27,87,300
27,116,1500.000001
27,156,300
27,157,600
27,158,300
27,162,600
27,163,300
27,164,1500.000001
27,167,600
27,168,600
27,169,900
27,170,900
27,171,300
27,174,900
27,175,900
27,176,300
27,177,300
27,180,2100
27,181,300
27,183,2400
27,184,2100
27,185,3000
27,188,300
27,190,600
27,191,1200
27,192,1800
27,193,8400
27,194,3300
27,195,8700
27,196,10800
27,197,4200
27,198,3300
27,199,1200
27,200,600
27,201,4500.000001
27,202,300
27,203,2700
27,204,1500.000001
27,205,600
27,206,6300
27,207,6600
27,210,3300
27,211,600
27,212,300
27,213,900
27,214,300
27,215,300
27,216,900
27,217,1500.000001
27,218,900
27,219,300
27,220,9300
27,221,300
27,222,300
27,224,2100
27,225,300
27,226,300
27,228,300
27,229,2100
27,230,2700
27,231,10800
27,232,10200
27,233,13200
27,234,900
27,235,3900
27,236,300
27,237,1500.000001
27,238,600
27,239,600
27,240,900
27,241,300
28,3,300
28,10,300
28,12,300
28,22,1200
28,25,300
28,26,5400
28,27,1800
28,29,300
28,33,300
28,34,600
28,41,300
28,42,300
28,57,300
28,69,300
28,72,300
28,87,300
28,156,300
28,158,600
28,159,600
28,162,300
28,167,300
28,168,300
28,169,300
28,170,600
28,174,300
28,180,900
28,181,300
28,184,300
28,185,900
28,191,600
28,193,2400
28,194,900
28,195,2100
28,196,3300
28,197,1500.000001
28,198,600
28,201,600
28,203,900
28,204,900
28,206,1800
28,207,1800
28,210,600
28,211,300
28,215,300
28,216,300
28,220,2100
28,224,300
28,226,300
28,229,600
28,230,300
28,231,2100
28,232,2100
28,233,2700
28,234,600
28,235,1800
28,236,300
28,239,300
28,240,300
28,244,300
28,245,300
29,3,300
29,5,300
29,6,300
29,9,300
29,11,300
29,19,300
29,20,300
29,21,600
29,22,3000
29,23,600
29,25,600
29,26,2400
29,27,600
29,28,300
29,30,300
29,31,300
29,32,300
29,33,300
29,34,2700
29,36,300
29,38,600
29,39,300
29,40,600
29,41,900
29,43,300
29,45,300
29,48,600
29,50,300
29,52,300
29,61,300
29,69,300
29,70,900
29,71,600
29,72,1800
29,74,300
29,75,300
29,78,300
29,90,600
29,131,600
29,156,300
29,157,300
29,158,600
29,159,2100
29,162,600
29,163,300
29,167,600
29,168,300
29,169,1200
29,170,900
29,172,300
29,174,600
29,175,600
29,180,3000
29,181,300
29,183,600
29,184,1500.000001
29,185,5100
29,190,900
29,191,900
29,192,1800
29,193,6600
29,194,3300
29,195,6300
29,196,9000
29,197,3000
29,198,3000
29,199,1500.000001
29,200,600
29,201,3600
29,203,1500.000001
29,204,1500.000001
29,205,300
29,206,4800
29,207,6300
29,209,300
29,210,2100
29,211,1200
29,213,300
29,214,300
29,215,300
29,216,300
29,217,300
29,218,1200
29,220,7800
29,221,300
29,224,1200
29,226,300
29,228,300
29,229,900
29,230,1500.000001
29,231,6600
29,232,2400
29,233,5100
29,234,900
29,235,31800
29,236,3000
29,237,1200
29,239,300
29,240,600
29,243,300
29,244,900
29,245,300
30,2,300
30,3,300
30,7,300
30,21,300
30,22,300
30,26,900
30,28,300
30,29,900
30,31,4800
30,32,600
30,33,4200
30,34,3000
30,35,600
30,36,300
30,37,300
30,38,600
30,39,600
30,40,900
30,41,1500.000001
30,43,300
30,45,300
30,48,300
30,52,900
30,68,300
30,69,600
30,70,1500.000001
30,71,600
30,72,2400
30,74,600
30,80,600
30,83,300
30,87,300
30,88,300
30,90,300
30,110,2400
30,159,2100
30,167,300
30,173,300
30,174,300
30,175,1800
30,180,1200
30,183,300
30,190,900
30,191,600
30,192,900
30,193,2400
30,194,900
30,195,2400
30,196,2400
30,197,2100
30,198,1800
30,199,600
30,200,600
30,201,1200
30,203,1500.000001
30,204,600
30,206,2400
30,207,3000
30,210,900
30,212,300
30,213,300
30,214,300
30,216,300
30,217,300
30,218,300
30,220,4200
30,224,600
30,230,300
30,231,1800
30,232,900
30,233,1200
30,234,600
30,235,1200
30,237,300
30,238,600
30,240,300
30,244,300
30,245,600
31,2,300
31,5,300
31,21,300
31,22,600
31,25,300
31,26,900
31,27,300
31,29,600
31,30,5400
31,32,900
31,33,4800
31,34,3900
31,35,600
31,36,300
31,37,600
31,38,600
31,39,900
31,40,1500.000001
31,41,1500.000001
31,42,300
31,45,600
31,48,300
31,52,1200
31,65,600
31,66,300
31,68,300
31,69,300
31,70,2100
31,71,900
31,72,3900
31,74,1200
31,75,300
31,76,300
31,80,300
31,86,300
31,87,300
31,93,300
31,110,3300
31,156,300
31,159,1800
31,167,600
31,169,300
31,171,300
31,173,600
31,174,300
31,175,2100
31,176,600
31,180,900
31,183,2100
31,184,300
31,190,900
31,191,2100
31,192,1500.000001
31,193,2700
31,194,900
31,195,2700
31,196,2700
31,197,2700
31,198,1200
31,199,600
31,201,1500.000001
31,203,1500.000001
31,204,1200
31,205,300
31,206,2100
31,207,3600
31,209,600
31,210,1200
31,211,300
31,217,300
31,218,600
31,220,5100
31,222,300
31,224,600
31,227,300
31,228,300
31,229,600
31,230,600
31,231,2100
31,232,1500.000001
31,233,1800
31,234,600
31,235,1500.000001
31,237,1500.000001
31,239,300
31,244,300
31,245,300
32,1,300
32,2,300
32,19,300
32,22,300
32,26,300
32,27,300
32,29,300
32,30,2400
32,31,3000
32,33,3300
32,34,1500.000001
32,37,600
32,38,300
32,39,600
32,40,900
32,41,900
32,48,600
32,52,1200
32,65,300
32,69,300
32,70,1200
32,71,300
32,72,2400
32,74,600
32,75,300
32,76,300
32,83,300
32,86,300
32,93,300
32,111,1800
32,159,3600
32,169,300
32,175,2400
32,176,300
32,179,300
32,180,900
32,183,300
32,190,900
32,191,900
32,192,600
32,193,1800
32,194,300
32,195,1500.000001
32,196,1200
32,197,1200
32,198,300
32,199,300
32,201,600
32,202,300
32,203,900
32,204,300
32,206,1200
32,207,1800
32,208,300
32,210,1200
32,219,300
32,220,3300
32,224,600
32,226,300
32,227,300
32,229,300
32,230,300
32,231,600
32,232,900
32,233,600
32,234,600
32,235,900
32,237,600
32,238,600
32,240,600
32,241,300
32,244,300
32,245,1200
33,1,300
33,3,300
33,11,300
33,14,300
33,20,300
33,21,300
33,22,300
33,26,900
33,28,300
33,29,600
33,30,3900
33,31,5100
33,32,900
33,34,3000
33,35,300
33,36,600
33,37,900
33,38,300
33,39,600
33,40,3000
33,41,1800
33,44,300
33,45,300
33,48,600
33,51,300
33,52,1500.000001
33,65,300
33,66,300
33,67,300
33,68,600
33,70,2700
33,71,900
33,72,4800
33,74,1500.000001
33,75,300
33,76,300
33,78,300
33,80,300
33,83,300
33,85,300
33,86,600
33,87,300
33,88,300
33,92,300
33,93,300
33,111,4200
33,156,300
33,159,5400
33,167,600
33,169,300
33,170,300
33,173,300
33,175,3000
33,176,900
33,178,900
33,179,300
33,180,3000
33,181,300
33,183,300
33,184,300
33,190,900
33,191,1800
33,192,1800
33,193,2100
33,194,600
33,195,1800
33,196,3000
33,197,1200
33,198,600
33,199,600
33,201,1500.000001
33,203,1200
33,204,1500.000001
33,205,300
33,206,2100
33,207,3600
33,208,300
33,209,300
33,210,600
33,211,300
33,217,1200
33,218,600
33,220,6900
33,224,900
33,229,300
33,230,600
33,231,1800
33,232,900
33,233,1500.000001
33,234,300
33,235,1500.000001
33,236,300
33,237,900
33,238,300
33,240,300
33,242,300
33,243,300
33,244,1500.000001
33,245,600
34,1,900
34,2,1200
34,3,600
34,4,300
34,5,300
34,7,300
34,8,900
34,9,300
34,16,300
34,19,300
34,20,600
34,21,300
34,22,1800
34,23,300
34,25,1200
34,26,5100
34,27,1200
34,28,300
34,29,2100
34,30,1200
34,31,1200
34,32,300
34,33,900
34,35,4500.000001
34,36,900
34,37,3000
34,38,20100
34,39,9900
34,40,20100
34,41,17700
34,42,300
34,43,1500.000001
34,44,300
34,45,2700
34,48,2100
34,49,300
34,50,300
34,52,300
34,65,900
34,66,900
34,67,600
34,68,600
34,69,300
34,70,7500.000001
34,71,2400
34,72,10800
34,73,300
34,74,3900
34,75,1500.000001
34,76,1200
34,77,300
34,78,300
34,79,300
34,80,600
34,83,900
34,85,600
34,86,900
34,87,900
34,89,300
34,90,300
34,93,900
34,109,15600
34,156,300
34,158,2400
34,159,2400
34,162,600
34,163,300
34,164,600
34,165,600
34,167,1500.000001
34,169,2100
34,170,1800
34,173,600
34,174,1200
34,175,900
34,176,2100
34,178,900
34,179,300
34,180,5700
34,181,1200
34,182,300
34,183,1500.000001
34,184,2700
34,185,9000
34,190,3000
34,191,4500.000001
34,192,3600
34,193,12900
34,194,6000
34,195,15600
34,196,16800
34,197,9600
34,198,4800
34,199,2700
34,200,1200
34,201,7500.000001
34,202,300
34,203,8100
34,204,6300
34,205,1500.000001
34,206,11100
34,207,20400
34,208,1200
34,209,900
34,210,5100
34,211,1500.000001
34,212,600
34,213,1500.000001
34,214,900
34,215,600
34,216,1200
34,217,1800
34,218,2100
34,220,29400
34,221,300
34,222,600
34,224,3600
34,225,900
34,226,600
34,229,1800
34,230,1500.000001
34,231,13200
34,232,4200
34,233,8400
34,234,900
34,235,7800
34,236,300
34,237,6300
34,238,1500.000001
34,239,900
34,240,1200
34,242,300
34,243,300
34,244,5700
34,245,2100
35,1,300
35,2,300
35,10,600
35,22,600
35,26,600
35,29,600
35,30,300
35,31,300
35,32,600
35,33,600
35,34,17400
35,36,600
35,37,900
35,38,4200
35,39,1800
35,40,3600
35,41,3000
35,43,300
35,44,300
35,45,300
35,48,300
35,49,300
35,52,300
35,66,300
35,70,1200
35,71,300
35,72,1800
35,74,600
35,75,300
35,76,900
35,80,300
35,85,300
35,90,300
35,94,2400
35,157,300
35,159,900
35,162,300
35,165,300
35,169,300
35,175,900
35,176,300
35,177,300
35,180,900
35,183,900
35,185,1500.000001
35,190,300
35,191,300
35,193,2400
35,194,1200
35,195,2100
35,196,2700
35,197,600
35,198,1500.000001
35,199,600
35,201,1500.000001
35,203,1500.000001
35,204,1200
35,206,2100
35,207,3600
35,208,300
35,210,1500.000001
35,213,600
35,218,300
35,219,300
35,220,5100
35,224,600
35,229,600
35,230,300
35,231,1800
35,232,300
35,233,1500.000001
35,235,1200
35,236,300
35,237,900
35,238,300
35,239,300
35,240,300
35,244,600
35,245,300
36,2,300
36,4,300
36,7,300
36,10,300
36,22,300
36,26,300
36,29,300
36,30,600
36,31,300
36,33,600
36,34,6000
36,35,600
36,37,900
36,38,1800
36,39,900
36,40,5100
36,41,1200
36,44,300
36,45,300
36,48,600
36,51,300
36,52,300
36,67,300
36,69,300
36,70,1500.000001
36,71,600
36,72,3000
36,74,600
36,75,300
36,79,300
36,84,300
36,85,300
36,86,300
36,87,300
36,88,300
36,91,300
36,111,300
36,156,300
36,158,300
36,159,300
36,169,600
36,170,300
36,175,900
36,176,900
36,178,300
36,179,600
36,180,900
36,190,1500.000001
36,191,600
36,192,600
36,193,900
36,195,900
36,196,900
36,197,600
36,198,600
36,199,300
36,201,600
36,203,600
36,204,300
36,206,900
36,207,1500.000001
36,209,300
36,210,300
36,211,300
36,213,600
36,216,300
36,217,300
36,218,300
36,220,2100
36,223,300
36,224,600
36,226,300
36,230,300
36,231,600
36,233,300
36,234,300
36,235,600
36,237,300
36,238,600
36,240,600
36,244,900
36,245,600
37,1,300
37,9,300
37,10,300
37,26,600
37,27,300
37,29,300
37,31,300
37,33,900
37,34,14400
37,35,900
37,36,1200
37,38,3300
37,39,3000
37,40,6000
37,41,3000
37,43,300
37,45,600
37,48,300
37,52,300
37,67,300
37,68,300
37,70,1500.000001
37,71,600
37,72,2700
37,74,900
37,75,300
37,76,600
37,83,300
37,85,300
37,86,300
37,89,300
37,93,300
37,94,1800
37,156,300
37,158,300
37,159,1200
37,162,300
37,169,600
37,174,600
37,175,1500.000001
37,176,300
37,179,600
37,180,600
37,183,300
37,190,600
37,191,1200
37,192,900
37,193,1200
37,194,600
37,195,2400
37,196,2100
37,197,900
37,198,900
37,199,600
37,201,600
37,202,300
37,203,900
37,204,900
37,205,300
37,206,2100
37,207,3000
37,210,600
37,211,300
37,212,300
37,214,300
37,215,300
37,216,300
37,218,300
37,220,4800
37,222,300
37,224,600
37,229,300
37,230,300
37,231,2100
37,232,600
37,233,1200
37,234,300
37,235,600
37,237,1500.000001
37,238,300
37,240,300
37,244,900
37,245,600
38,9,600
38,11,300
38,19,300
38,22,300
38,25,300
38,26,900
38,29,600
38,31,300
38,32,300
38,33,300
38,34,25500
38,35,600
38,36,300
38,37,900
38,39,3000
38,40,6300
38,41,3900
38,43,600
38,44,300
38,45,900
38,48,900
38,65,300
38,68,300
38,70,2400
38,71,600
38,72,3000
38,74,1200
38,75,300
38,76,300
38,86,300
38,87,300
38,109,2400
38,156,300
38,158,900
38,159,1200
38,167,600
38,169,600
38,170,300
38,172,300
38,175,3300
38,180,1200
38,181,300
38,183,300
38,184,300
38,185,1500.000001
38,190,300
38,191,2100
38,192,600
38,193,2700
38,194,1200
38,195,3000
38,196,2700
38,197,1200
38,198,900
38,199,600
38,200,600
38,201,1200
38,203,1500.000001
38,204,1500.000001
38,206,3000
38,207,4500.000001
38,208,300
38,209,300
38,210,600
38,212,300
38,213,300
38,216,300
38,217,300
38,218,300
38,220,6600
38,224,900
38,226,900
38,229,300
38,230,300
38,231,2700
38,232,600
38,233,1500.000001
38,234,300
38,235,1500.000001
38,237,1200
38,244,1800
38,245,300
39,3,300
39,5,300
39,10,300
39,23,300
39,26,600
39,29,300
39,31,300
39,32,600
39,33,300
39,34,15000.00001
39,35,600
39,36,300
39,37,900
39,38,4200
39,40,9900
39,41,3000
39,43,300
39,44,300
39,45,900
39,48,600
39,52,300
39,65,300
39,66,300
39,67,300
39,68,300
39,70,3000
39,71,900
39,72,4500.000001
39,74,1800
39,75,600
39,76,600
39,78,300
39,80,300
39,83,300
39,84,300
39,85,300
39,86,300
39,87,300
39,89,300
39,90,300
39,93,600
39,104,300
39,156,600
39,159,1200
39,164,300
39,165,300
39,167,600
39,169,300
39,170,300
39,174,300
39,175,3300
39,176,600
39,177,300
39,179,900
39,180,2100
39,190,600
39,191,1800
39,192,1500.000001
39,193,2400
39,194,1200
39,195,3000
39,196,3300
39,197,1500.000001
39,198,1500.000001
39,199,900
39,201,2400
39,203,1800
39,204,1200
39,205,300
39,206,1800
39,207,3300
39,209,300
39,210,600
39,211,300
39,213,300
39,216,300
39,217,300
39,218,300
39,220,6000
39,224,600
39,226,300
39,229,300
39,231,2100
39,232,900
39,233,1500.000001
39,234,300
39,235,1200
39,236,300
39,237,1200
39,238,300
39,240,300
39,244,2100
39,245,900
40,1,300
40,8,300
40,9,300
40,17,300
40,22,300
40,26,600
40,27,300
40,28,300
40,29,300
40,31,300
40,33,600
40,34,14100
40,35,600
40,36,900
40,37,1500.000001
40,38,3900
40,39,3900
40,41,2700
40,43,300
40,44,300
40,45,900
40,48,1500.000001
40,51,300
40,52,900
40,65,600
40,66,300
40,70,4800
40,71,1800
40,72,7200
40,74,2700
40,75,1200
40,76,600
40,78,300
40,79,300
40,80,300
40,83,600
40,85,300
40,86,600
40,87,600
40,89,300
40,90,600
40,91,300
40,93,1200
40,104,300
40,156,600
40,158,600
40,159,3000
40,165,600
40,167,600
40,169,300
40,174,300
40,175,4800
40,176,1200
40,179,1500.000001
40,180,3300
40,184,600
40,190,1200
40,191,3300
40,192,3300
40,193,2700
40,194,900
40,195,2400
40,196,3900
40,197,1800
40,198,1800
40,200,300
40,201,2100
40,203,2100
40,204,1200
40,205,300
40,206,1200
40,207,3900
40,208,300
40,209,300
40,210,900
40,211,300
40,216,300
40,218,600
40,220,7200
40,221,300
40,224,900
40,225,300
40,228,300
40,229,300
40,230,300
40,231,2100
40,232,1200
40,233,1200
40,235,600
40,237,2100
40,238,300
40,239,600
40,240,300
40,241,300
40,244,2400
40,245,1500.000001
41,1,600
41,2,300
41,3,600
41,4,300
41,5,300
41,8,300
41,9,300
41,19,900
41,20,300
41,22,1500.000001
41,23,300
41,24,300
41,25,1200
41,26,2700
41,27,300
41,29,900
41,30,900
41,31,600
41,33,600
41,34,23700
41,35,1200
41,36,300
41,37,900
41,38,3600
41,39,1800
41,40,5700
41,42,300
41,43,600
41,45,1500.000001
41,48,600
41,51,300
41,52,300
41,56,300
41,59,300
41,64,300
41,65,600
41,66,300
41,67,300
41,68,600
41,70,2100
41,71,900
41,72,2400
41,74,1500.000001
41,75,300
41,78,300
41,80,300
41,83,300
41,86,600
41,90,300
41,93,300
41,108,19800
41,156,1500.000001
41,157,300
41,158,1200
41,159,4200
41,162,600
41,165,300
41,167,1200
41,168,900
41,169,1500.000001
41,170,1200
41,173,1200
41,174,900
41,175,1200
41,176,2400
41,177,300
41,179,300
41,180,7800
41,181,900
41,182,300
41,183,300
41,184,3900
41,185,9300
41,190,1500.000001
41,191,3300
41,192,5100
41,193,9900
41,194,3900
41,195,11700
41,196,12600
41,197,6600
41,198,4500.000001
41,199,2400
41,200,1500.000001
41,201,6300
41,202,300
41,203,6300
41,204,4800
41,205,1200
41,206,8700
41,207,18000
41,208,900
41,209,900
41,210,4200
41,211,1500.000001
41,212,600
41,213,1500.000001
41,214,900
41,215,300
41,216,900
41,217,1200
41,218,1200
41,220,22500
41,221,600
41,222,300
41,224,3300
41,225,300
41,226,300
41,228,600
41,229,900
41,230,1500.000001
41,231,10200
41,232,3300
41,233,8700
41,234,1500.000001
41,235,3300
41,237,6600
41,238,1200
41,239,1200
41,240,600
41,241,600
41,242,600
41,243,300
41,244,2100
41,245,300
42,2,300
42,3,600
42,4,300
42,5,300
42,9,300
42,19,300
42,23,300
42,25,300
42,26,900
42,27,300
42,29,300
42,31,300
42,34,3300
42,37,300
42,38,900
42,39,300
42,40,1500.000001
42,41,3300
42,43,900
42,44,300
42,45,3600
42,46,300
42,48,1500.000001
42,53,300
42,65,600
42,66,300
42,68,300
42,69,600
42,70,1200
42,71,600
42,72,2100
42,74,900
42,75,300
42,86,600
42,87,600
42,90,300
42,92,300
42,104,2400
42,156,300
42,159,1800
42,162,300
42,165,600
42,167,600
42,169,600
42,170,600
42,174,300
42,175,3900
42,176,2100
42,178,600
42,179,300
42,180,1800
42,181,300
42,184,600
42,188,300
42,190,1200
42,191,1500.000001
42,192,1200
42,193,4500.000001
42,194,2700
42,195,5100
42,196,6300
42,197,3300
42,198,2100
42,199,1800
42,200,600
42,201,2400
42,203,3000
42,204,2400
42,205,300
42,206,2700
42,207,8700
42,208,600
42,209,600
42,210,1200
42,211,600
42,212,300
42,216,300
42,217,600
42,218,300
42,220,11400
42,221,300
42,222,600
42,224,3000
42,227,300
42,229,600
42,230,600
42,231,3900
42,232,1200
42,233,2700
42,234,300
42,235,1500.000001
42,237,22500
42,238,900
42,240,300
42,244,6000
42,245,300
43,1,300
43,3,300
43,9,300
43,25,300
43,26,900
43,27,300
43,34,2400
43,35,300
43,36,300
43,38,600
43,39,300
43,40,1200
43,41,1500.000001
43,42,300
43,44,1800
43,45,12300
43,46,900
43,48,1800
43,52,600
43,57,300
43,65,1500.000001
43,66,300
43,69,600
43,70,2100
43,71,600
43,72,2400
43,74,1500.000001
43,75,300
43,76,300
43,82,300
43,86,300
43,87,300
43,89,300
43,91,300
43,104,600
43,156,300
43,159,2700
43,165,300
43,172,300
43,173,600
43,175,2700
43,176,3900
43,179,900
43,180,1800
43,183,300
43,184,300
43,190,1500.000001
43,191,2400
43,192,2700
43,193,3900
43,194,1200
43,195,3600
43,196,3600
43,197,2700
43,198,2700
43,199,1200
43,200,600
43,201,1800
43,203,2100
43,204,1800
43,205,600
43,206,3000
43,207,4800
43,209,300
43,210,900
43,211,300
43,214,300
43,218,300
43,220,7200
43,224,3000
43,226,300
43,227,300
43,230,300
43,231,2700
43,232,600
43,233,1800
43,234,300
43,235,600
43,237,3600
43,238,300
43,241,300
43,243,300
43,244,11700
43,245,600
44,1,300
44,19,300
44,26,900
44,31,300
44,34,1800
44,36,300
44,38,600
44,39,300
44,40,1200
44,41,900
44,42,300
44,43,4200
44,45,13500
44,46,1200
44,48,1800
44,49,300
44,51,300
44,52,300
44,65,2100
44,66,300
44,67,300
44,69,600
44,70,1200
44,71,600
44,72,2700
44,74,1800
44,75,300
44,86,300
44,93,300
44,105,2400
44,156,300
44,158,900
44,159,1500.000001
44,167,300
44,169,300
44,170,300
44,175,2700
44,176,3600
44,178,300
44,179,900
44,180,600
44,184,300
44,189,300
44,190,2100
44,191,2400
44,192,900
44,193,2400
44,194,900
44,195,2400
44,196,2100
44,197,1500.000001
44,198,900
44,199,900
44,200,600
44,201,1800
44,202,300
44,203,1500.000001
44,204,1500.000001
44,206,1500.000001
44,207,3600
44,208,300
44,210,900
44,211,300
44,212,300
44,213,900
44,217,300
44,218,300
44,219,300
44,220,6300
44,221,300
44,222,600
44,224,2100
44,230,300
44,231,2100
44,232,300
44,233,900
44,235,600
44,237,2400
44,241,300
44,242,300
44,244,14700
44,245,600
45,2,300
45,3,300
45,4,300
45,5,300
45,10,600
45,22,300
45,25,600
45,26,1200
45,27,300
45,29,300
45,33,300
45,34,3600
45,35,300
