NODEID,LONG,LAT
4067,-117.354863,33.995605
4068,-117.353768,33.992118
4069,-117.339119,33.980419
4070,-117.352478,33.999068
4071,-117.35096,34.001186
4072,-117.348395,34.001005
4073,-117.349567,34.003293
4074,-117.339012,34.000935
4075,-117.343706,34.012033
4076,-117.312438,33.958023
4077,-117.337396,33.975759
4078,-117.33909,33.979896
4079,-117.334351,33.97578
4080,-117.336895,33.978173
4081,-117.332096,33.973472
4082,-117.308319,33.959091
4083,-117.313281,33.960949
4084,-117.339043,34.015621
4085,-117.366127,34.0382
4086,-117.341568,34.015251
4087,-117.369339,34.063274
4088,-117.352047,34.066602
4089,-117.369286,34.068848
4090,-117.369353,34.06673
4091,-117.36937,34.070371
4092,-117.366062,34.068727
4093,-117.355828,34.068855
4094,-117.351967,34.068832
4095,-117.351992,34.071014
4096,-117.34819,34.068716
4097,-117.339706,34.018047
4098,-117.338509,34.019402
4099,-117.326598,34.031447
4100,-117.32412,34.033688
4101,-117.321036,34.033732
4102,-117.321269,34.036162
4103,-117.311436,34.044038
4104,-117.317636,34.06521
4105,-117.312805,34.064831
4106,-117.309053,34.063018
4107,-117.306079,34.065105
4108,-117.250487,33.843781
4109,-117.251723,33.846694
4110,-117.248362,33.844589
4111,-117.261749,33.869705
4112,-117.2603,33.866409
4113,-117.267504,33.882969
4114,-117.27961,33.910595
4115,-117.276123,33.902691
4116,-117.282452,33.91717
4117,-117.297798,33.946793
4118,-117.293312,33.945534
4119,-117.2904,33.940764
4120,-117.287249,33.944572
4121,-117.269814,33.888279
4122,-117.272344,33.894106
4123,-117.270582,33.910555
4124,-117.251999,33.910469
4125,-117.225388,33.917351
4126,-117.225456,33.939697
4127,-117.225273,33.844604
4128,-117.203362,33.844704
4129,-117.225403,33.859116
4130,-117.190392,33.84269
4131,-117.17794,33.830132
4132,-117.175713,33.890636
4133,-117.225357,33.909824
4134,-117.177521,33.939255
4135,-117.305323,33.956337
4136,-117.269707,34.018929
4137,-117.230614,33.994518
4138,-117.291832,34.048336
4139,-117.30674,34.047398
4140,-117.288666,34.049389
4141,-117.308299,34.050712
4142,-117.301538,34.048199
4143,-117.302109,34.050548
4144,-117.29661,34.059244
4145,-117.295532,34.064072
4146,-117.301774,34.065031
4147,-117.294846,34.068576
4148,-117.297957,34.081715
4149,-117.278343,34.051514
4150,-117.277794,34.062946
4151,-117.289755,34.063397
4152,-117.283479,34.06368
4153,-117.277817,34.064114
4154,-117.277756,34.06697
4155,-117.260239,34.048164
4156,-117.272028,34.063655
4157,-117.260315,34.062943
4158,-117.265521,34.063776
4159,-117.260307,34.064362
4160,-117.260256,34.067329
4161,-117.255646,34.065398
4162,-117.227501,33.961292
4163,-117.23159,33.982769
4164,-117.227036,33.99757
4165,-117.218231,34.048058
4166,-117.207787,34.062744
4167,-117.212791,34.0665
4168,-117.207809,34.047989
4169,-117.168243,34.004383
4170,-117.190498,34.057705
4171,-117.207726,34.06657
4172,-117.207787,34.070145
4173,-117.202949,34.066417
4174,-117.19912,34.070126
4175,-117.202417,34.06639
4176,-117.199173,34.065426
4177,-117.199144,34.067963
4178,-117.195893,34.063441
4179,-117.181557,34.055393
4180,-117.190479,34.06162
4181,-117.190514,34.061783
4182,-117.185435,34.061783
4183,-117.181641,34.057201
4184,-117.181557,34.061783
4185,-117.181648,34.059343
4186,-117.177503,34.061474
4187,-117.190224,34.070099
4188,-117.190224,34.077339
4189,-117.181473,34.070087
4190,-117.181531,34.06434
4191,-117.170113,33.612209
4192,-117.171516,33.684906
4193,-117.083344,33.685368
4194,-117.075531,33.73896
4195,-117.061981,33.742638
4196,-116.987755,33.685398
4197,-116.970528,33.685883
4198,-117.0056,33.747414
4199,-116.971947,33.747673
4200,-117.002693,33.823841
4201,-116.957817,33.747677
4202,-116.971382,33.815258
4203,-117.155624,33.917515
4204,-117.155937,33.910263
4205,-117.177498,33.946358
4206,-117.1558,33.939278
4207,-117.138405,33.91732
4208,-117.138329,33.939362
4209,-117.138191,33.919373
4210,-117.120377,33.919506
4211,-117.125671,33.937984
4212,-117.103004,33.91964
4213,-117.033417,33.934532
4214,-117.157379,33.960991
4215,-117.155658,34.040633
4216,-117.164909,34.044395
4217,-117.157776,34.048237
4218,-117.154573,34.041657
4219,-117.150787,34.037632
4220,-117.148905,34.036738
4221,-117.174812,34.055439
4222,-117.167967,34.055433
4223,-117.167743,34.057317
4224,-117.164162,34.055458
4225,-117.161306,34.053073
4226,-117.157403,34.048519
4227,-117.138023,34.048187
4228,-117.137894,34.070042
4229,-117.141101,34.034055
4230,-117.137863,34.033092
4231,-117.13788,34.034934
4232,-117.135038,34.031803
4233,-117.123759,34.027648
4234,-117.11953,34.026875
4235,-117.115225,34.025378
4236,-117.117046,34.028225
4237,-117.098564,34.071217
4238,-117.049156,33.978874
4239,-117.045914,33.975364
4240,-117.045676,33.979832
4241,-117.064247,34.004074
4242,-117.063155,34.001939
4243,-117.061729,33.999441
4244,-117.0578,33.993275
4245,-117.051002,33.982466
4246,-117.061102,34.002735
4247,-117.098457,34.07692
4248,-117.033417,34.033691
4249,-117.050583,34.077251
4250,-117.047508,34.078247
4251,-117.003181,33.84734
4252,-117.015938,33.933754
4253,-116.976433,33.918728
4254,-116.993793,33.933381
4255,-116.986137,33.931601
4256,-116.979396,33.927417
4257,-116.998497,33.940342
4258,-116.99253,33.935192
4259,-116.989769,33.93343
4260,-116.976402,33.925437
4261,-116.976362,33.927309
4262,-116.973268,33.92735
4263,-116.889567,33.924403
4264,-117.033569,33.999504
4265,-117.033447,34.005177
4266,-117.033463,34.016094
4267,-117.017448,34.00481
4268,-117.045517,34.077183
4269,-117.395805,34.106747
4270,-117.395775,34.121315
4271,-117.391632,34.135761
4272,-117.369492,34.092377
4273,-117.369446,34.106739
4274,-117.369431,34.121216
4275,-117.369499,34.135708
4276,-117.435242,34.17886
4277,-117.435738,34.18124
4278,-117.432693,34.184155
4279,-117.410145,34.216901
4280,-117.352013,34.092335
4281,-117.35202,34.106747
4282,-117.351997,34.121155
4283,-117.35228,34.135899
4284,-117.304334,34.092045
4285,-117.313049,34.108242
4286,-117.313026,34.107048
4287,-117.320328,34.10643
4288,-117.304584,34.121213
4289,-117.326042,34.135925
4290,-117.315458,34.135886
4291,-117.3213,34.142297
4292,-117.318245,34.144569
4293,-117.312111,34.135925
4294,-117.316067,34.140793
4295,-117.314327,34.138198
4296,-117.39933,34.221107
4297,-117.320094,34.14764
4298,-117.314164,34.145564
4299,-117.408502,34.22532
4300,-117.401153,34.222257
4301,-117.345367,34.312408
4302,-117.334457,34.27589
4303,-117.289093,34.270004
4304,-117.300858,34.092064
4305,-117.300894,34.087859
4306,-117.300056,34.085011
4307,-117.297799,34.087233
4308,-117.300858,34.088469
4309,-117.300894,34.095949
4310,-117.297459,34.092068
4311,-117.293228,34.092068
4312,-117.30504,34.10272
4313,-117.312347,34.102703
4314,-117.300934,34.10273
4315,-117.30503,34.104757
4316,-117.304891,34.108286
4317,-117.301033,34.104801
4318,-117.301514,34.108288
4319,-117.301747,34.112681
4320,-117.300828,34.098942
4321,-117.297037,34.108307
4322,-117.277832,34.09211
4323,-117.277802,34.108261
4324,-117.301842,34.115341
4325,-117.301453,34.121227
4326,-117.301342,34.123485
4327,-117.301391,34.123985
4328,-117.301323,34.127037
4329,-117.298042,34.121208
4330,-117.305528,34.13158
4331,-117.305276,34.135858
4332,-117.304847,34.131098
4333,-117.301796,34.131468
4334,-117.30159,34.135815
4335,-117.297432,34.14539
4336,-117.277687,34.121201
4337,-117.27755,34.14505
4338,-117.235573,34.135696
4339,-117.277588,34.193546
4340,-117.207825,34.107712
4341,-117.207825,34.121021
4342,-117.207924,34.131279
4343,-117.207939,34.135674
4344,-117.196854,34.107861
4345,-117.184364,34.108265
4346,-117.199608,34.120983
4347,-117.202789,34.128788
4348,-117.19458,34.120937
4349,-117.194611,34.135761
4350,-117.194656,34.131897
4351,-117.172874,34.120979
4352,-117.192276,34.137032
4353,-117.188278,34.150017
4354,-117.290092,34.229706
4355,-117.305397,34.226921
4356,-117.289597,34.228825
4357,-117.287933,34.228031
4358,-117.250893,34.227966
4359,-117.212883,34.287449
4360,-117.195518,34.233788
4361,-117.188286,34.248993
4362,-117.169006,34.232044
4363,-117.400368,34.40033
4364,-117.400384,34.403468
4365,-117.398735,34.407356
4366,-117.398493,34.402516
4367,-117.397469,34.403728
4368,-117.395531,34.406246
4369,-117.393703,34.405319
4370,-117.400444,34.407497
4371,-117.397407,34.407247
4372,-117.393445,34.408822
4373,-117.390144,34.412205
4374,-117.390793,34.412239
4375,-117.398972,34.426819
4376,-117.382134,34.423284
4377,-117.376686,34.426735
4378,-117.383079,34.426715
4379,-117.379585,34.426632
4380,-117.376737,34.430262
4381,-117.398758,34.470421
4382,-117.348017,34.46663
4383,-117.349636,34.470383
4384,-117.345215,34.470341
4385,-117.340905,34.470415
4386,-117.398643,34.492447
4387,-117.398888,34.543011
4388,-117.410027,34.575722
4389,-117.38163,34.572102
4390,-117.368561,34.572136
4391,-117.342261,34.473939
4392,-117.326069,34.507045
4393,-117.322841,34.504277
4394,-117.3218,34.507977
4395,-117.320771,34.511785
4396,-117.302455,34.543517
4397,-117.355919,34.571972
4398,-117.300633,34.547394
4399,-117.236603,34.413033
4400,-117.153931,34.471851
4401,-117.136848,34.472034
4402,-117.299827,34.545196
4403,-117.298889,34.543012
4404,-117.297564,34.546568
4405,-117.258301,34.590919
4406,-117.145439,34.493809
4407,-117.129478,34.107674
4408,-117.111626,34.091377
4409,-117.141205,34.203861
4410,-117.126305,34.214981
4411,-117.101982,34.20499
4412,-117.110313,34.085842
4413,-116.976891,34.242271
4414,-116.961433,34.236954
4415,-116.952187,34.237495
4416,-116.948769,34.238232
4417,-116.919212,34.241329
4418,-116.91626,34.241249
4419,-116.916237,34.242332
4420,-116.884453,34.262287
4421,-117.124023,34.473675
4422,-116.94899,34.443859
4423,-116.944862,34.44006
4424,-116.944901,34.443878
4425,-116.855423,33.742256
4426,-116.847267,33.740734
4427,-116.840309,33.739094
4428,-116.875328,33.910851
4429,-116.72097,33.718819
4430,-116.724121,33.704079
4431,-116.884682,33.924332
4432,-116.88471,33.921918
4433,-116.875961,33.921749
4434,-116.879634,33.924347
4435,-116.872152,33.924376
4436,-116.86729,33.921927
4437,-116.867265,33.924394
4438,-116.862148,33.924409
4439,-116.823647,33.931389
4440,-116.686298,33.923411
4441,-116.678688,33.922661
4442,-116.673971,33.918976
4443,-116.673197,33.922934
4444,-116.544899,33.814034
4445,-116.546013,33.8158
4446,-116.544838,33.815784
4447,-116.408447,33.670593
4448,-116.494431,33.793167
4449,-116.492241,33.815651
4450,-116.389435,33.721539
4451,-116.406761,33.735119
4452,-116.390541,33.721569
4453,-116.409363,33.816029
4454,-116.403328,33.786945
4455,-116.4072,33.816127
4456,-116.403174,33.816311
4457,-116.399523,33.813212
4458,-116.390198,33.807388
4459,-116.614756,33.916869
4460,-116.561882,33.861988
4461,-116.602142,33.914371
4462,-116.593359,33.912547
4463,-116.600271,33.921543
4464,-116.589951,33.961288
4465,-116.544884,33.823097
4466,-116.545929,33.844749
4467,-116.544785,33.844738
4468,-116.510086,33.823093
4469,-116.505119,33.844814
4470,-116.544899,33.874046
4471,-116.552072,33.904883
4472,-116.544748,33.899901
4473,-116.544746,33.904839
4474,-116.536261,33.902413
4475,-116.590538,34.032616
4476,-116.535278,33.961948
4477,-116.496277,34.101254
4478,-116.407586,33.819298
4479,-116.456535,33.94804
4480,-116.723282,34.20026
4481,-116.910553,34.243488
4482,-116.882278,34.256386
4483,-116.882706,34.257462
4484,-116.870049,34.259361
4485,-116.86824,34.265629
4486,-116.865913,34.260143
4487,-116.86544,34.265068
4488,-116.844742,34.261101
4489,-116.846001,34.270168
4490,-116.830307,34.260941
4491,-116.835022,34.274185
4492,-116.816704,34.254162
4493,-116.820763,34.262699
4494,-116.823189,34.261406
4495,-116.818077,34.264915
4496,-116.80909,34.290932
4497,-116.427094,34.178936
4498,-116.47966,34.109306
4499,-116.415901,34.122501
4500,-116.368584,34.134853
4501,-117.170471,34.747814
4502,-117.24192,34.92186
4503,-117.139763,34.921623
4504,-117.117226,34.914948
4505,-117.166125,34.752526
4506,-117.169828,34.754831
4507,-117.161304,34.756618
4508,-117.089378,34.834244
4509,-117.135185,34.858372
4510,-117.128098,34.863914
4511,-117.075279,34.870697
4512,-117.016563,34.862278
4513,-116.937377,34.865098
4514,-116.931236,34.863781
4515,-116.925684,34.862641
4516,-117.11705,34.87257
4517,-117.134819,34.92065
4518,-117.117218,34.916733
4519,-117.117187,34.921841
4520,-117.109627,34.914921
4521,-117.099274,34.880543
4522,-117.089912,34.883156
4523,-117.09301,34.88884
4524,-117.060032,34.883422
4525,-117.05571,34.891739
4526,-117.049759,34.885899
4527,-117.046716,34.886077
4528,-117.022949,34.914879
4529,-117.02623,34.898823
4530,-117.026089,34.885972
4531,-117.021973,34.876831
4532,-117.021865,34.883286
4533,-117.021851,34.885929
4534,-117.021957,34.888441
4535,-117.018239,34.885859
4536,-117.012334,34.885799
4537,-117.022049,34.898754
4538,-117.026146,34.903587
4539,-117.022018,34.905632
4540,-117.020058,34.907898
4541,-117.020302,34.908104
4542,-117.015022,34.913483
4543,-117.022728,34.916821
4544,-117.011803,34.917042
4545,-116.992973,34.876575
4546,-117.008423,34.885941
4547,-117.001605,34.893135
4548,-117.002533,34.88667
4549,-117.00325,34.888981
4550,-117.002107,34.889911
4551,-116.997403,34.886711
4552,-116.999741,34.891876
4553,-116.997727,34.890487
4554,-116.997279,34.89359
4555,-116.99283,34.884335
4556,-116.994701,34.888503
4557,-116.992836,34.886547
4558,-116.991646,34.886528
4559,-116.993095,34.887363
4560,-116.989143,34.885845
4561,-116.990257,34.898735
4562,-116.975761,34.910759
4563,-116.975357,34.907116
4564,-116.984428,34.990181
4565,-116.967552,34.87851
4566,-116.963575,34.87548
4567,-116.970782,34.880887
4568,-116.964169,34.878262
4569,-116.968033,34.908932
4570,-116.963846,34.908024
4571,-116.930054,34.86768
4572,-116.930421,34.866807
4573,-116.931748,34.902988
4574,-116.925537,34.90181
4575,-116.91934,34.901568
4576,-116.922154,34.904803
4577,-116.912521,34.945389
4578,-116.907356,35.004635
4579,-116.896739,34.856631
4580,-116.889313,34.855141
4581,-116.882779,34.853727
4582,-116.888208,34.858863
4583,-116.887527,34.862629
4584,-116.885908,34.899072
4585,-116.892953,34.901794
4586,-116.885841,34.902691
4587,-116.879435,34.903527
4588,-116.844881,34.908393
4589,-116.83744,34.909458
4590,-116.833585,34.906005
4591,-116.830383,34.90337
4592,-116.829393,34.910526
4593,-116.763962,35.156666
4594,-116.168382,34.725291
4595,-116.076942,35.259926
4596,-116.322052,35.39637
4597,-116.293724,33.685162
4598,-116.293648,33.672832
4599,-116.267624,33.670761
4600,-116.267563,33.685078
4601,-116.266922,33.656261
4602,-116.390411,33.75782
4603,-116.293907,33.714859
4604,-116.387543,33.790802
4605,-116.337784,33.758083
4606,-116.387247,33.802804
4607,-116.385636,33.805312
4608,-116.382283,33.802904
4609,-116.305686,33.761592
4610,-116.293816,33.699883
4611,-116.277809,33.699722
4612,-116.276695,33.707096
4613,-116.275371,33.7515
4614,-116.270316,33.750101
4615,-116.268051,33.748127
4616,-116.268089,33.749287
4617,-116.262386,33.743148
4618,-116.261259,33.745694
4619,-116.261597,33.744994
4620,-116.302055,33.757721
4621,-116.301064,33.760201
4622,-116.296076,33.758701
4623,-116.249863,33.642097
4624,-116.215775,33.670971
4625,-116.180542,33.641979
4626,-116.189987,33.670868
4627,-116.180962,33.656509
4628,-116.163155,33.641972
4629,-116.163422,33.653019
4630,-116.180779,33.670849
4631,-116.180817,33.68821
4632,-116.163055,33.668198
4633,-116.139862,33.641823
4634,-116.145844,33.648407
4635,-116.180496,33.707924
4636,-116.128487,33.641911
4637,-116.208809,33.714977
4638,-116.259354,33.743828
4639,-116.238784,33.738711
4640,-116.241837,33.74382
4641,-116.215309,33.720505
4642,-116.233218,33.74275
4643,-116.233086,33.739532
4644,-116.227112,33.739126
4645,-116.215355,33.717365
4646,-116.219955,33.717419
4647,-116.208504,33.716084
4648,-116.20668,33.714958
4649,-116.190765,33.700199
4650,-116.215658,33.734786
4651,-116.22089,33.73864
4652,-116.215736,33.737999
4653,-116.211081,33.734981
4654,-116.203309,33.724349
4655,-116.204256,33.728653
4656,-116.200851,33.726208
4657,-116.197776,33.723359
4658,-116.195374,33.721008
4659,-116.19053,33.716752
4660,-116.186444,33.712622
4661,-116.183617,33.715117
4662,-116.176996,33.714974
4663,-116.174529,33.712835
4664,-116.171898,33.715004
4665,-116.169062,33.717306
4666,-116.167131,33.714806
4667,-116.163322,33.713886
4668,-116.163292,33.726902
4669,-116.094368,33.58889
4670,-116.07811,33.570171
4671,-116.078766,33.57093
4672,-116.06752,33.558201
4673,-115.801226,33.657271
4674,-115.807379,33.660243
4675,-116.24617,34.135201
4676,-116.19371,34.135113
4677,-116.149757,34.135071
4678,-116.149521,34.164143
4679,-116.053413,34.13583
4680,-116.070961,34.186108
4681,-115.983276,34.136429
4682,-116.053162,34.16465
4683,-116.053139,34.18586
4684,-116.04467,34.201019
4685,-116.000343,34.165298
4686,-115.744408,34.558369
4687,-115.801155,33.66013
4688,-115.795258,33.660109
4689,-115.720016,33.660412
4690,-115.405869,33.710251
4691,-115.399452,33.710251
4692,-115.399408,33.713841
4693,-115.393339,33.710257
4694,-115.315269,34.072613
4695,-115.636162,34.560139
4696,-116.162378,34.725633
4697,-116.162253,34.723645
4698,-116.155744,34.725921
4699,-115.688089,34.720315
4700,-116.11454,35.3703
4701,-116.072175,35.262967
4702,-116.07418,35.264915
4703,-116.067069,35.266267
4704,-115.678441,34.721093
4705,-115.67854,34.715226
4706,-115.668374,34.721817
4707,-115.369926,34.64854
4708,-115.055891,34.829013
4709,-115.452466,35.469186
4710,-115.448161,35.473267
4711,-115.445052,35.470657
4712,-115.445841,35.478129
4713,-115.219421,34.047058
4714,-115.135406,34.07972
4715,-114.660327,33.606689
4716,-114.832352,34.079578
4717,-114.656738,33.606739
4718,-114.65679,33.608656
4719,-114.65331,33.606602
4720,-114.622208,33.609982
4721,-114.622147,33.606491
4722,-114.609017,33.60659
4723,-114.604561,33.610062
4724,-114.604477,33.606628
4725,-114.604317,33.595345
4726,-114.604134,33.588383
4727,-114.59549,33.588524
4728,-114.6045,33.603882
4729,-114.595596,33.595528
4730,-114.595917,33.610199
4731,-114.600125,33.606684
4732,-114.604561,33.609171
4733,-114.595863,33.606789
4734,-114.573547,33.588882
4735,-114.5742,33.606954
4736,-114.569794,33.611042
4737,-114.560738,33.589088
4738,-114.569901,33.607101
4739,-114.569824,33.609674
4740,-114.565478,33.607003
4741,-114.56131,33.61071
4742,-114.561234,33.607048
4743,-114.605087,33.632195
4744,-114.570396,33.632832
4745,-114.571564,33.690849
4746,-114.552177,33.589211
4747,-114.551193,33.599072
4748,-114.541023,33.606098
4749,-114.540912,33.606738
4750,-114.540739,33.607801
4751,-114.535637,33.606071
4752,-114.530746,33.604837
4753,-114.48056,34.079788
4754,-114.792542,34.079578
4755,-114.573593,34.188759
4756,-114.599663,34.74939
4757,-114.298415,34.160132
4758,-115.048118,34.828147
4759,-115.048752,34.830799
4760,-115.041387,34.830371
4761,-114.763345,34.879268
4762,-115.225535,35.475971
4763,-114.629743,34.856825
4764,-114.625992,34.854389
4765,-114.627313,34.858346
4766,-114.622351,34.851803
4767,-114.598554,34.820064
4768,-114.594209,34.818677
4769,-114.581482,34.778618
4770,-114.59591,34.823871
4771,-114.598686,34.828233
4772,-114.611862,34.842362
4773,-114.610599,34.839465
4774,-114.609092,34.836693
4775,-114.60915,34.841296
4776,-114.612701,34.853464
4777,-114.754608,34.878063
4778,-114.756071,34.882987
4779,-114.74616,34.879811
4780,-114.661324,34.877987
4781,-114.644386,34.895081
4782,-114.683066,35.042187
4783,-114.487832,34.717335
4784,-119.47827,34.377603
4785,-119.468369,34.387176
4786,-119.468534,34.388474
4787,-119.456062,34.394721
4788,-119.454949,34.395287
4789,-119.453907,34.395784
4790,-118.67586,34.037251
4791,-118.607595,34.037269
4792,-118.605969,34.038267
4793,-118.573281,34.040836
4794,-119.442155,34.788359
4795,-118.876698,34.803203
4796,-118.285519,33.707613
4797,-118.285427,33.707842
4798,-118.28479,33.708664
4799,-118.269321,33.749145
4800,-118.220288,33.764474
4801,-118.206234,33.767093
4802,-118.206105,33.764199
4803,-118.237975,34.820144
4804,-118.237416,34.820145
4805,-118.184137,34.820393
4806,-118.169888,34.820518
4807,-117.632741,35.010434
4808,-117.63167,35.371916
4809,-116.339635,35.793925
4810,-115.39084,35.606826
4811,-114.848393,35.175161
4812,-117.63486,35.622456
4813,-118.439494,33.27792259
4814,-117.7124695,33.53901707
4815,-117.4292835,33.66666301
4816,-117.1101777,33.53630447
4817,-115.913894,32.99497904
4818,-115.49531,32.69565911
4819,-115.6010532,32.78098067
4820,-115.5555686,32.86775322
4821,-115.3606083,32.82162428
4822,-115.4711385,32.9810981
4823,-115.5738736,33.16575248
4824,-115.0466282,33.09511342
4825,-114.5861499,32.78030815
4826,-119.2513743,33.94859834
4827,-119.2701151,34.32829924
4828,-119.0484148,34.19311278
4829,-119.0224987,34.29067339
4830,-119.2151382,34.44573476
4831,-119.0864525,34.36521477
4832,-118.9624613,34.113023
4833,-118.8632165,34.20029738
4834,-118.7538065,34.08535538
4835,-118.8490869,34.31062254
4836,-118.8451234,34.40842809
4837,-118.7267411,34.2790113
4838,-118.5778898,34.54025706
4839,-119.1445716,34.63876673
4840,-118.3912162,33.88423743
4841,-118.4815745,34.02318542
4842,-118.3416399,33.83459577
4843,-118.3346823,33.92367886
4844,-118.2427118,33.86972916
4845,-118.3516715,34.02304434
4846,-118.1544014,33.81108111
4847,-118.0069744,33.71839203
4848,-118.1090867,33.90272532
4849,-118.1872047,33.98655019
4850,-118.1131067,34.059228
4851,-118.0314146,33.9567479
4852,-118.4186121,34.25116996
4853,-118.1503107,34.17201418
4854,-118.0252652,34.11520539
4855,-117.9870382,34.4083792
4856,-117.8730095,33.639566
4857,-117.7231433,33.69834626
4858,-117.859155,33.82831503
4859,-117.8601923,34.06345985
4860,-117.5924245,33.56243938
4861,-117.5523724,33.68797252
4862,-117.645885,34.03836447
4863,-117.5466337,33.86820762
4864,-117.5494898,33.92489813
4865,-117.5081177,33.98463576
4866,-117.5552912,34.2681198
4867,-118.1780772,34.72375956
4868,-117.3936903,33.80603056
4869,-117.3258686,33.94118827
4870,-117.1710639,33.77425388
4871,-116.9444314,33.74275842
4872,-117.0198586,34.03490666
4873,-117.3183303,34.09511138
4874,-117.2821848,34.26029032
4875,-117.2335444,34.55034763
4876,-116.9174882,34.20567281
4877,-116.9157495,33.93874755
4878,-116.5975381,33.59338319
4879,-116.5500767,33.76912193
4880,-116.4036145,33.74036339
4881,-116.5075243,33.9305859
4882,-117.236781,35.00536103
4883,-117.2781557,35.54425413
4884,-116.0790255,33.58572385
4885,-116.0152762,34.3135711
4886,-115.3565046,33.7795826
4887,-115.9807492,35.19249276
4888,-114.6335426,33.5626661
4889,-114.8031253,34.50553188
